"latitude","longitude","avgSummerPrecip"
42.361,-71.052,388.7545455
42.484,-88.31,407.0102273
46.29,-85.942,337.3588636
35.607,-77.366,590.2077273
30.007,-94.141,644.6290909
46.45,-80.938,337.7031818
42.921,-72.517,423.3015909
40.804,-74.452,472.3972727
30.446,-88.661,744.7911364
43.246,-73.74,446.6768182
32.722,-79.961,619.5709091
42.953,-89.969,462.0211364
42.291,-71.304,409.0527273
42.29,-89.059,432.3834091
44.309,-71.218,500.4902273
45.079,-92.807,436.3197727
44.036,-73.192,430.8834091
41.946,-80.662,413.9027273
42.156,-86.383,374.8784091
45.452,-73.589,381.2018182
41.221,-73.578,494.505
48.855,-64.414,392.2943182
45,-93.211,426.9327273
43.39,-79.957,361.8736364
41.106,-80.648,417.5088636
46.706,-71.349,470.8686364
42.307,-71.124,397.0177273
42.481,-71.233,415.8286364
45.234,-75.473,373.3977273
44.825,-93.232,402.7390909
44.85,-93.211,405.2520455
42.731,-80.329,360.3629545
44.367,-78.241,332.4029545
47.068,-65.384,380.2945455
43.319,-89.341,450.2213636
42.596,-83.647,372.1479545
43.393,-89.663,442.7181818
42.138,-71.97,464.1322727
43.84,-69.509,374.6068182
44.817,-79.983,365.2206818
46.2,-63.083,382.4063636
45.629,-75.563,426.93
41.429,-73.95,471.0895455
43.932,-91.402,501.3793182
41.887,-80.638,433.5079545
43.282,-89.664,457.0406818
43.037,-89.428,456.4322727
43.321,-89.38,449.2086364
40.079,-88.208,396.3622727
39.251,-76.758,419.2945455
45.497,-73.847,382.3925
42.912,-87.859,390.9040909
43.044,-71.263,435.9509091
41.321,-72.958,422.1475
43.437,-80.549,367.8352273
38.894,-77.07,427.9243182
48.334,-69.401,375.9868182
41.21,-89.323,400.5218182
48.882,-72.227,403.6406818
39.329,-82.101,394.1968182
45.044,-64.748,371.4265909
42.873,-78.883,375.0906818
31.345,-89.405,534.7461364
46.616,-84.534,337.4736364
41.915,-87.728,395.8279545
38.562,-90.553,406.4381818
42.723,-73.435,533.2781818
39.32,-82.352,395.4245455
41.197,-73.888,442.0461364
30.634,-87.134,727.6790909
36.036,-79.045,465.2156818
45.016,-79.32,382.5220455
39.292,-80.669,498.1229545
41.068,-79.459,509.5743182
43.36,-79.783,307.6268182
43.225,-77.591,361.855
39.528,-76.412,471.8804545
40.653,-73.55,398.7875
38.108,-78.489,428.6872727
40.84,-74.482,495.7181818
41.826,-87.692,407.3975
40.662,-73.992,452.5579545
45.991,-64.009,380.7093182
46.891,-93.357,407.2843182
35.762,-78.835,483.1429545
43.344,-89.902,452.2636364
36.423,-81.148,587.1236364
38.063,-84.515,433.1470455
43.139,-80.3,337.3809091
40.012,-75.626,492.5959091
43.546,-79.694,321.2681818
32.734,-79.961,617.8318182
45.429,-73.941,391.5654545
44.029,-92.503,458.0181818
45.559,-73.595,401.1315909
44.791,-93.031,417.3986364
43.573,-79.57,297.2615909
42.719,-84.475,366.0061364
45.471,-73.934,380.1518182
42.418,-76.551,362.5784091
47.08,-70.774,457.2027273
43.296,-72.511,417.1511364
44.859,-67.016,411.9881818
44.778,-63.016,416.9702273
42.715,-73.208,437.6227273
46.615,-71.33,490.4125
45.374,-75.754,368.8340909
43.573,-80.21,361.1836364
43.374,-79.835,330.6584091
44.155,-89.875,444.7706818
43.6,-73.18,442.5354545
32.831,-79.833,622.6056818
39.644,-75.304,452.7359091
31.181,-89.023,563.2297727
28.151,-82.326,871.4211364
40.659,-73.563,399.4718182
45.521,-73.709,382.1663636
42.451,-76.468,394.3745455
47.804,-91.302,401.0388636
46.3,-72.586,395.4381818
45.344,-80.024,351.8413636
43.198,-88.018,401.5384091
38.981,-77.11,460.5343182
42.591,-80.457,351.3602273
43.481,-79.644,299.7706818
38.807,-77.07,434.0584091
42.71,-80.331,363.3920455
43.433,-80.492,353.3384091
44.162,-72.011,412.3004545
38.97,-77.327,436.0854545
38.876,-94.87,468.4809091
41.203,-73.64,478.3970455
35.121,-89.807,382.1509091
40.094,-76.27,440.3622727
44.471,-73.117,431.0556818
42.613,-80.457,353.6463636
45.004,-93.168,433.5536364
43.703,-71.208,471.0297727
43.47,-79.95,363.4684091
41.847,-88.008,418.6534091
40.246,-82.631,437.8397727
43.138,-72.709,519.0368182
46.826,-71.138,478.8052273
43.035,-76.137,390.8756818
28.636,-82.563,873.4738636
39.033,-76.789,437.7138636
41.146,-76.18,473.3620455
43.446,-89.323,443.7011364
44.464,-77.324,359.9543182
42.225,-71.257,418.0456818
42.405,-87.852,391.2427273
45.95,-92.575,416.0881818
41.826,-71.384,405.2615909
48.166,-90.879,394.1170455
43.04,-89.432,456.4322727
45.576,-78.499,395.5045455
45.254,-75.729,366.1311364
44.431,-68.285,396.7961364
40.375,-82.406,419.5306818
42.594,-71.588,419.5511364
39.255,-76.621,410.9345455
38.24,-85.541,428.9740909
45.393,-73.384,405.2240909
41.896,-89.355,429.3943182
44.626,-73.239,393.8629545
40.905,-72.674,383.8738636
43.551,-79.655,308.9131818
44.291,-74.117,444.2502273
40.814,-77.837,401.905
42.317,-71.007,390.3938636
39.383,-83.915,391.8390909
42.516,-92.462,451.3704545
41.654,-91.493,446.1047727
45.63,-73.804,396.7211364
40.715,-73.836,439.4738636
29.694,-82.379,726.5486364
45.367,-75.747,369.4952273
38.437,-90.292,400.2538636
29.636,-82.378,712.9420455
44.648,-77.121,379.2484091
45.166,-93.179,437.3318182
42.35,-88.774,431.5538636
39.823,-84.878,392.2231818
45.806,-66.464,387.9675
35.806,-90.704,340.8175
45.637,-75.649,419.9997727
44.982,-93.17,425.3843182
41.937,-80.687,412.6025
33.485,-89.25,437.3604545
44.825,-68.746,380.4618182
44.864,-93.615,433.7504545
42.702,-84.482,365.4922727
38.116,-85.606,415.1452273
35.517,-78.851,499.7386364
38.547,-90.556,397.1727273
42.512,-83.153,354.2838636
30.334,-82.764,661.5720455
38.364,-78.262,447.8327273
44.901,-78.722,388.1470455
44.321,-73.029,521.5618182
41.822,-88.033,418.3525
44.006,-72.244,423.9509091
42.439,-83.833,370.2636364
39.384,-77.399,392.2361364
34.181,-82.207,386.7431818
34.402,-78.293,650.3479545
40.503,-78.005,377.0434091
42.565,-76.248,428.2902273
38.846,-77.473,415.8706818
41.836,-80.654,440.1904545
35.722,-83.373,542.9375
43.112,-89.339,450.17
39.364,-87.78,406.0047727
38.551,-90.632,395.5231818
44.936,-93.16,428.6963636
40.876,-91.946,448.2940909
41.382,-83.64,364.3011364
41.132,-73.268,422.7095455
41.413,-82.074,377.3647727
43.878,-72.258,421.4006818
44.424,-79.688,347.1265909
38.816,-90.194,401.6645455
40.879,-73.418,426.2609091
43.027,-87.951,389.0304545
31.423,-83.52,477.1775
40.528,-74.764,474.4168182
42.31,-71.377,415.6638636
42.998,-82.407,356.4397727
38.486,-90.424,397.7718182
42.465,-71.455,441.3975
41.379,-81.486,426.6311364
43.141,-89.301,458.6720455
35.612,-82.551,405.9270455
41.831,-80.749,435.5906818
38.764,-78.245,517.5622727
43.656,-79.474,308.2493182
43.309,-72.31,444.0854545
31.465,-83.511,477.5893182
30.655,-93.21,571.6790909
41.914,-88.086,422.6818182
33.653,-83.293,405.495
43.464,-88.587,433.8922727
40.086,-82.812,441.1304545
38.875,-77.335,439.2706818
44.669,-86.153,361.5515909
40.604,-73.975,438.8638636
44.717,-63.477,423.8195455
40.988,-75.399,535.515
44.257,-72.573,427.9861364
40.568,-74.518,459.515
36.045,-79.921,445.1447727
44.565,-73.044,468.8459091
45.259,-75.356,374.1736364
49.686,-54.807,403.9184091
38.857,-77.229,443.5431818
44.502,-73.209,396.9361364
45.523,-92.729,413.33
42.627,-76.647,363.2531818
46.444,-80.713,327.7113636
38.412,-90.565,396.6356818
42.679,-73.693,432.8488636
45.017,-93.018,447.7393182
38.897,-77.001,433.9986364
43.743,-73.051,425.8304545
44.364,-76.19,346.0486364
38.382,-78.977,401.4125
40.052,-79.601,438.0340909
41.995,-93.635,462.85
36.157,-82.777,429.2379545
41.932,-80.771,408.3261364
43.52,-79.603,294.0054545
40.113,-88.176,398.3240909
41.838,-80.729,436.0638636
31.019,-89.177,592.4997727
39.151,-86.66,442.9709091
30.719,-94.027,499.6565909
35.408,-90.671,311.88
43.702,-79.367,317.7136364
48.09,-84.557,379.3179545
41.917,-88.152,418.2877273
43.251,-89.782,443.3722727
41.925,-88.038,416.5652273
40.088,-82.822,437.6252273
46.389,-64.619,375.8643182
45.164,-76.672,388.9647727
43.913,-79.445,368.9963636
45.117,-93.267,435.6584091
44.503,-73.893,439.3547727
44.231,-69.092,408.8806818
35.894,-86.331,442.4688636
39.994,-75.461,487.3711364
44.891,-86.01,360.4861364
42.096,-71.473,424.1886364
43.186,-84.114,349.8259091
46.124,-70.675,433.7779545
44.718,-93.108,432.2743182
38.792,-90.203,404.535
39.411,-76.567,458.1365909
40.132,-75.14,489.7954545
44.855,-93.615,439.2011364
45.374,-63.257,396.8159091
46.099,-83.929,341.6890909
41.879,-80.663,432.6354545
44.048,-92.046,479.8713636
44.532,-87.918,374.0668182
37.971,-94.738,465.8259091
41.339,-73.493,499.3813636
41.754,-86.603,408.6111364
39.238,-84.303,395.3997727
37.955,-91.535,423.2431818
38.59,-90.286,414.3538636
45.37,-75.79,353.6520455
46.699,-71.287,479.3793182
42.386,-71.142,389.2770455
39.199,-77.104,423.1745455
45.163,-93.166,437.79
42.094,-79.245,474.2465909
39.066,-79.302,531.0109091
41.304,-73.407,488.2722727
44.332,-75.994,355.5572727
44.556,-64.205,408.1313636
46.422,-62.639,373.2409091
41.871,-80.703,429.6013636
40.115,-88.237,405.9461364
41.972,-87.713,395.3595455
44.65,-76.325,355.3009091
37.62,-77.356,439.7429545
42.585,-70.693,433.2422727
40.424,-79.929,428.1115909
43.801,-72.668,438.8472727
37.995,-84.556,435.2059091
31.684,-94.602,368.4279545
42.672,-73.646,460.7165909
44.967,-92.993,451.5338636
47.532,-92.631,400.7995455
41.004,-81.98,387.0661364
41.068,-81.696,402.5168182
31.276,-89.25,530.9025
42.984,-88.194,419.0081818
30.523,-84.323,637.3463636
34.241,-85.12,406.0127273
44.349,-89.759,436.45
44.46,-81.175,358.4275
41.652,-70.795,394.0095455
38.949,-77.085,462.2711364
42.338,-88.962,447.4275
45.238,-93.426,453.0945455
44.444,-72.736,465.8634091
43.799,-81.724,341.3806818
36.501,-94.353,435.9459091
44.372,-79.727,345.9395455
40.225,-74.006,448.8602273
29.791,-90.121,702.6054545
41.78,-72.242,466.3865909
41.128,-81.422,401.7672727
41.516,-81.468,454.4815909
38.011,-84.504,437.5613636
41.56,-73.819,456.4384091
42.47,-71.351,414.4436364
43.065,-89.317,455.0188636
47.112,-88.537,314.0915909
38.203,-90.544,383.6620455
43.268,-79.728,297.9654545
31.375,-94.725,379.0081818
43.825,-78.842,315.1061364
41.969,-88.244,418.2636364
37.27,-76.681,513.4206818
43.663,-79.42,307.0390909
42.387,-71.107,395.1911364
43.892,-79.142,349.9004545
44.415,-78.256,340.4179545
36.873,-76.308,535.8040909
44.959,-93.17,424.4979545
46.49,-80.846,328.7265909
41.796,-87.598,418.03
32.974,-93.433,375.175
38.939,-74.957,391.6736364
43.884,-78.936,321.2125
35.301,-82.933,843.635
46.342,-94.209,393.7136364
43.107,-73.759,442.0215909
44.762,-86.074,345.2406818
37.684,-77.923,402.8186364
36.162,-86.868,401.7704545
36.738,-80.395,570.4188636
38.906,-77.27,435.0911364
43.682,-79.508,303.7195455
38.689,-75.389,440.5340909
29.764,-82.468,758.4647727
44.971,-93.384,428.1177273
35.744,-78.803,482.9959091
32.64,-85.56,461.7245455
42.184,-89.046,437.7002273
40.052,-83.075,411.8856818
42.303,-83.246,370.5052273
47.497,-93.506,403.1261364
45.049,-93.755,418.2586364
41.989,-87.687,394.8931818
45.685,-76.211,392.4854545
41.732,-87.44,414.3193182
41.738,-82.683,351.7018182
38.029,-84.481,437.775
30.292,-89.82,645.3456818
44.527,-89.594,431.4375
45.359,-80.213,350.7752273
36.133,-75.751,551.0704545
44.561,-74.847,502.4261364
42.317,-71.058,394.4911364
41.208,-87.981,397.5634091
43.467,-80.534,350.1577273
38.873,-77.101,445.9743182
38.617,-90.375,406.9909091
39.077,-94.365,490.1325
42.204,-88.961,433.4327273
44.718,-72.03,479.7770455
38.603,-90.265,417.9479545
43.118,-73.77,450.4170455
43.561,-79.672,308.8875
31.634,-81.281,589.4075
43.861,-89.952,438.9481818
36.653,-76.467,558.6168182
38.111,-85.107,440.2365909
39.661,-79.733,483.3881818
48.64,-53.055,359.0277273
30.253,-88.101,695.5225
39.077,-76.77,432.2427273
44.999,-93.022,443.9231818
41.914,-80.738,415.5118182
40.594,-73.991,439.255
48.456,-68.49,355.0436364
45.939,-64.244,370.3290909
38.978,-77.314,436.2711364
42.461,-71.349,412.1011364
45.45,-75.506,388.5022727
44.323,-78.326,335.1225
46.247,-83.846,351.7354545
42.768,-73.695,421.3997727
42.038,-87.723,395.0372727
40.413,-86.871,391.4427273
42.621,-80.451,350.3654545
40.059,-83.797,403.2704545
45.331,-75.691,378.0793182
43.528,-80.236,355.03
39.033,-77.501,418.1227273
39.203,-84.341,408.9840909
43.416,-80.266,358.9884091
37.379,-76.801,507.4590909
44.711,-73.175,409.8627273
36.795,-84.495,477.4734091
43.168,-80.293,351.9468182
40.826,-75.071,486.9815909
35.99,-75.666,551.3015909
42.58,-71.061,409.3204545
42.186,-88.954,433.1115909
42.891,-87.926,402.4427273
45.034,-93.161,438.9361364
41.901,-89.346,429.3943182
32.662,-85.486,465.615
40.373,-90.182,394.4134091
44.84,-65.275,375.84
30.815,-89.709,590.8277273
39.324,-77.731,401.2527273
40.808,-77.812,415.4790909
45.807,-73.574,399.1784091
44.093,-77.503,317.6568182
38.967,-77.361,429.0747727
44.284,-72.575,426.5856818
43.921,-78.809,335.505
45.143,-93.066,439.2288636
35.16,-78.62,542.7413636
42.036,-85.407,396.7811364
45.138,-79.759,360.6154545
48.473,-88.719,324.5175
43.348,-89.691,442.6197727
43.122,-89.484,457.0781818
35.922,-78.923,463.6686364
40.014,-75.08,474.28
42.395,-71.359,417.3004545
33.191,-87.481,460.1243182
45.197,-75.827,363.6184091
43.696,-73.029,426.2890909
39.99,-75.855,488.0963636
48.722,-86.371,324.5981818
39.968,-83.019,405.9047727
41.724,-91.527,447.8193182
35.523,-82.611,434.9402273
40.512,-75.519,514.86
45.412,-75.697,368.4965909
45.457,-73.815,385.1675
46.039,-93.592,419.3652273
45.784,-61.229,443.4540909
42.036,-87.751,398.7986364
28.73,-81.1,770.1975
44.773,-73.403,375.3268182
40.804,-77.867,416.9838636
45.406,-74.209,420.1361364
30.656,-93.21,571.6790909
36.002,-84.021,455.6702273
29.918,-94.818,572.6959091
42.308,-92.192,441.2604545
39.817,-75.504,475.545
39.425,-74.496,389.0179545
46.32,-93.49,414.3009091
40.68,-75.397,491.8931818
45.045,-67.276,424.3565909
47.451,-52.788,435.0297727
28.365,-81.573,785.1109091
40.761,-73.911,443.6681818
44.921,-93.009,443.0618182
31.574,-91.293,452.1397727
42.275,-71.02,391.7938636
38.312,-79.66,420.3090909
45.608,-73.545,401.5556818
32.513,-84.907,410.5581818
36.043,-86.51,427.4020455
43.021,-81.265,369.9090909
45.224,-78.643,400.9313636
39.353,-84.591,385.2877273
45.999,-64.267,380.9979545
44.187,-69.092,405.9863636
28.985,-82.455,852.3320455
36.11,-79.992,446.4722727
44.812,-78.733,374.8718182
46.019,-70.427,466.0243182
29.734,-82.217,711.1293182
42.166,-79.953,431.5734091
45.139,-93.082,441.7363636
46.493,-84.068,333.9734091
43.689,-70.236,385.1993182
44.837,-79.791,343.5513636
48.429,-89.221,313.3965909
41.883,-80.702,424.1254545
40.972,-72.705,401.6215909
38.953,-77.159,440.995
41.25,-76.015,479.2265909
30.57,-94.41,491.8922727
36.949,-88.182,415.4229545
44.563,-69.663,402.9152273
44.502,-70.243,425.7390909
46.174,-82.984,319.935
36.845,-76.473,536.7002273
38.809,-77.074,434.0584091
38.085,-91.222,406.0418182
46.274,-75.859,382.6093182
39.963,-86.152,411.3477273
42.399,-71.085,388.3245455
41.395,-73.405,483.4743182
43.588,-79.753,321.0706818
41.951,-80.764,410.0186364
41.066,-71.862,369.8865909
46.543,-87.386,310.1511364
39.519,-89.244,374.7815909
38.745,-91.071,410.9963636
42.991,-81.245,368.0668182
42.226,-84.427,369.5384091
45.437,-73.784,374.2438636
43.841,-79.22,334.1661364
41.897,-74.121,476.9863636
43.44,-88.133,410.2952273
48.345,-79.008,393.9211364
40.746,-73.743,433.2643182
40.856,-82.266,403.5988636
44.138,-72.894,552.1175
42.406,-85.402,401.1240909
38.615,-77.275,406.7820455
40.304,-87.867,411.0981818
38.871,-77.132,447.1288636
42.338,-83.75,375.0613636
43.813,-91.211,471.0213636
44.938,-93.163,428.1838636
42.28,-71.089,397.1872727
42.369,-71.117,392.3240909
43.582,-72.484,520.1363636
33.953,-83.372,425.6643182
42.306,-71.122,397.0177273
43.691,-72.298,391.8777273
40.783,-73.968,455.6120455
40.742,-74.177,465.05
46.21,-60.314,449.805
41.996,-80.626,416.3675
39.912,-75.038,458.4047727
31.38,-89.348,520.66
46.535,-94.183,379.6622727
43.415,-72.339,420.6613636
35.839,-86.387,441.9425
40.7,-73.961,442.6009091
45.813,-64.315,376.1490909
41.595,-82.706,359.4354545
39.883,-89.76,382.4686364
43.709,-70.241,387.2784091
40.123,-75.614,478.9409091
41.022,-82.097,398.6304545
45.507,-73.578,395.5065909
45.251,-75.605,376.5009091
31.09,-81.403,580.5054545
42.279,-88.329,423.2302273
46.592,-90.888,372.5375
36.605,-88.33,438.8904545
40.913,-77.768,409.1961364
41.629,-83.192,359.3090909
43.38,-81.001,375.2668182
40.374,-80.008,421.2077273
47.621,-65.673,372.6968182
37.911,-75.344,405.5870455
44.021,-79.986,322.8434091
46.759,-93.32,404.5481818
46.661,-53.075,472.5525
35.464,-82.741,490.435
40.945,-73.755,447.1088636
42.862,-85.445,389.5025
41.821,-80.614,445.9870455
44.838,-92.603,458.5020455
39.354,-76.653,431.4886364
44.537,-73.135,422.5054545
32.464,-86.44,455.1661364
42.185,-72.647,458.2509091
36.172,-82.755,426.8459091
37.702,-77.417,432.3131818
32.728,-79.956,619.5709091
43.875,-78.73,326.1027273
41.848,-94.621,437.0847727
40.003,-75.713,469.7043182
43.601,-80.564,355.8518182
42.585,-83.77,375.2327273
41.523,-88.193,416.1813636
41.807,-80.6,446.2956818
44.753,-79.721,350.2634091
44.913,-93.179,422.7143182
42.263,-83.671,366.2531818
39.031,-77.156,428.6797727
43.379,-80.352,357.7322727
43.214,-79.95,359.1277273
30.314,-89.943,648.4293182
43.659,-72.281,434.3979545
44.7,-63.536,433.4434091
40.071,-88.206,394.0486364
44.45,-73.111,434.8243182
39.268,-84.255,388.6836364
45.278,-93.129,436.6393182
41.252,-81.255,425.7070455
42.503,-84.055,371.2397727
35.553,-82.454,488.1695455
43.726,-79.418,330.6327273
40.479,-74.494,468.6315909
43.053,-89.319,451.7334091
46.127,-60.198,436.8584091
32.608,-85.503,462.9915909
40.99,-75.143,491.2993182
42.05,-74.128,505.1243182
42.051,-70.189,351.8697727
35.354,-82.777,646.815
36.108,-82.109,607.5368182
41.73,-91.726,451.1872727
43.392,-80.286,365.1904545
41.578,-72.304,478.2756818
44.128,-73.053,468.4988636
42.299,-83.755,367.1277273
44.26,-72.567,427.0575
42.115,-80.035,437.4129545
36.151,-86.74,399.3259091
30.447,-88.701,738.8306818
44.332,-73.242,429.9688636
44.988,-93.184,431.5838636
46.015,-60.387,442.0397727
30.373,-86.342,690.0970455
35.764,-82.264,706.9545455
43.5,-72.435,452.9572727
42.633,-88.182,400.1220455
40.19,-83.001,423.5888636
31.514,-88.986,527.9593182
42.935,-84.407,355.5540909
42.158,-87.986,411.2086364
42.593,-70.905,408.6647727
42.422,-83.935,363.5731818
37.661,-77.347,438.9706818
43.781,-72.201,395.5645455
45.639,-73.785,393.6022727
33.296,-87.095,501.1511364
38.607,-90.263,415.8259091
45.544,-73.472,391.2106818
38.786,-77.529,421.3997727
30.584,-92.051,560.0225
40.006,-75.178,477.3361364
32.786,-79.931,603.9131818
45.04,-74.719,378.5570455
45.381,-75.204,391.2240909
43.579,-65.526,380.1204545
42.287,-71.245,412.4115909
47.971,-69.457,350.2834091
44.93,-93.059,417.3245455
44.261,-72.587,425.5236364
40.891,-74.993,499.85
43.04,-87.991,397.3445455
42.061,-84.325,376.7002273
40.04,-86.909,425.9175
43.809,-79.099,314.3518182
42.28,-85.619,402.8881818
41.1,-73.404,443.2765909
34.753,-86.461,447.8754545
37.106,-76.549,516.7036364
42.97,-81.308,373.8493182
46.606,-84.548,336.2568182
45.154,-93.043,436.9093182
34.475,-77.455,707.5629545
42.327,-72.543,445.4309091
36.791,-88.074,432.9320455
48.213,-89.744,422.5561364
40.726,-74.421,488.1272727
35.384,-94.376,390.1809091
43.386,-88.026,411.8368182
41.05,-73.703,469.7484091
33.541,-81.658,499.8890909
44.25,-72.261,460.135
41.399,-71.733,393.0972727
40.725,-74.35,511.4377273
39.072,-92.279,445.0040909
45.161,-93.166,437.79
45.852,-84.618,329.1186364
33.77,-84.29,475.6838636
41.143,-81.608,391.3697727
28.519,-80.992,790.2311364
45.123,-81.229,320.7793182
28.418,-81.581,773.8061364
44.636,-63.572,414.9597727
44.819,-91.533,442.6161364
39.928,-75.718,477.6504545
38.944,-76.943,435.0575
48.71,-86.359,337.9943182
38.846,-76.779,453.1934091
45.112,-93.109,441.7370455
45.636,-73.235,395.6572727
45.288,-62.465,447.4159091
43.661,-73.192,442.8781818
40.74,-75.096,548.0334091
41.881,-87.621,403.6563636
38.934,-74.958,388.1681818
43.993,-77.694,324.0538636
45.459,-76.263,337.5938636
38.609,-90.988,399.6706818
44.884,-93.122,427.0234091
43.303,-89.632,456.2572727
43.364,-89.626,442.9572727
39.388,-89.777,364.2393182
43.686,-70.158,386.3711364
43.647,-72.95,463.5356818
44.752,-92.814,435.3572727
42.459,-71.063,399.4518182
43.221,-72.939,606.1554545
42.535,-76.643,412.4215909
39.799,-84.078,382.3875
40.901,-73.886,455.9015909
42.219,-71.215,411.8447727
41.096,-81.645,390.8677273
41.813,-87.64,412.0836364
45.005,-87.68,365.3131818
41.016,-81.938,394.6922727
39.348,-84.213,398.94
39.16,-84.341,421.1413636
43.217,-85.539,390.4047727
46.515,-84.318,341.4743182
46.012,-81.401,312.7131818
39.294,-84.687,390.8327273
42.315,-71.251,409.0443182
43.721,-79.441,331.2293182
43.387,-89.612,443.6331818
39.242,-76.647,422.0279545
38.044,-84.06,447.0386364
46.197,-91.227,448.5968182
38.769,-90.172,402.7277273
44.202,-93.974,443.3209091
41.643,-88.055,413.6420455
39.131,-89.951,378.9790909
41.004,-81.973,387.0661364
36.907,-76.196,516.8881818
39.619,-84.093,392.7320455
44.345,-68.056,419.9970455
42.67,-90.899,440.4513636
47.778,-91.944,399.3443182
43.081,-79.058,360.0454545
44.658,-67.594,403.5768182
40.64,-76.168,488.3602273
35.988,-78.91,461.31
44.34,-78.73,345.0995455
41.112,-80.963,419.2756818
41.458,-87.896,431.5861364
42.72,-80.346,363.2075
42.901,-71.629,443.9452273
38.676,-90.228,417.0025
45.531,-78.421,387.9627273
43.679,-79.403,313.9125
46.439,-67.746,419.0897727
46.816,-71.208,482.0102273
41.896,-89.351,429.3943182
44.216,-77.6,328.2072727
43.477,-80.423,344.94
42.712,-73.202,432.8927273
40.469,-79.935,428.0731818
44.613,-72.927,489.7222727
41.948,-88.312,413.6859091
45.156,-93.156,439.6847727
42.788,-87.765,371.7668182
47.634,-52.731,420.6536364
45.727,-75.933,404.1288636
40.922,-78.073,478.7897727
43.596,-80.404,349.1747727
42.825,-78.688,396.0497727
40.07,-82.885,430.5770455
44.469,-88.082,376.1818182
45.383,-75.775,356.2352273
36.379,-79.388,435.6418182
38.759,-90.209,410.1545455
47.606,-52.716,423.2656818
45.409,-77.735,364.0565909
43.374,-79.91,362.3368182
40.349,-74.66,470.0404545
45.463,-73.919,379.7209091
35.501,-79.096,498.8911364
44.906,-93.188,419.115
38.78,-83.808,425.4770455
43.237,-73.569,402.2525
40.459,-86.945,392.1361364
40.839,-73.897,446.5143182
42.03,-71.207,417.5759091
44.678,-77.882,364.0918182
45.304,-72.199,490.2845455
38.953,-77.04,453.1397727
38.784,-90.264,406.7195455
40.778,-73.987,447.4304545
44.97,-93.025,440.7559091
35.952,-83.858,423.3486364
45.047,-93.224,438.5140909
35.479,-80.264,457.4536364
41.57,-75.704,439.1497727
38.994,-76.941,432.8113636
40.825,-72.728,372.1756818
43.54,-80.217,357.3443182
38.828,-76.859,464.6877273
40.036,-75.047,479.5588636
44.93,-92.609,464.22
46.336,-68.847,436.7336364
45.468,-75.758,375.9336364
40.779,-73.961,456.1220455
43.85,-73.048,490.7122727
42.292,-85.605,398.8970455
45.978,-84.304,332.0190909
43.84,-72.379,454.5270455
44.927,-79.861,342.6290909
46.484,-84.254,342.7420455
40.134,-82.893,431.6779545
36.984,-90.141,361.8397727
28.895,-82.593,886.7161364
43.865,-76.888,310.4840909
42.72,-70.783,416.2347727
28.656,-80.765,751.2468182
41.775,-86.553,396.3675
34.108,-84.508,432.5261364
41.621,-93.631,428.2038636
39.321,-91.874,422.6140909
38.934,-76.938,432.8038636
45.582,-65.305,452.2663636
40.74,-73.74,440.8470455
43.834,-72.141,402.0497727
44.977,-93.336,426.0445455
43.15,-71.35,427.3918182
40.51,-81.455,402.8354545
42.12,-70.676,396.5502273
48.784,-86.62,309.2170455
42.344,-71.167,404.6315909
40.173,-80.155,407.1445455
40.83,-73.948,457.9706818
42.1,-87.819,404.8447727
29.844,-83.617,816.5359091
34.025,-85.26,426.7447727
45.071,-93.219,437.54
44.112,-70.985,431.1354545
45.115,-92.739,429.3727273
47.362,-84.67,401.7529545
41.969,-88.171,419.0784091
41.073,-81.508,384.96
38.624,-77.722,416.765
30.554,-94.42,494.92
46.135,-93.727,415.8043182
39.836,-75.268,441.8356818
37.557,-88.861,416.3479545
37.658,-84.803,430.8459091
44.235,-76.485,329.4822727
46.46,-80.941,331.1984091
41.824,-71.39,400.7125
41.195,-81.589,377.0781818
45.038,-78.931,400.3745455
44.23,-72.486,446.2343182
44.83,-93.125,427.5336364
37.75,-76.52,493.3261364
40.747,-74.005,447.6622727
44.932,-93.417,432.7961364
44.652,-93.241,438.1359091
38.743,-90.613,399.9822727
38.165,-79.027,436.9327273
38.969,-77.32,431.4515909
35.791,-82.466,445.5418182
40.973,-81.358,398.98
46.148,-60.169,442.0029545
46.03,-78.447,416.5088636
41.239,-84.644,352.6395455
41.633,-88.485,405.4602273
40.369,-74.096,465.0020455
30.611,-88.13,704.1759091
38.611,-90.244,416.1522727
38.467,-87.964,399.4843182
41.805,-71.745,460.0811364
40.771,-73.451,419.2154545
43.884,-79.398,350.5740909
41.175,-73.873,446.8247727
44.964,-93.16,424.4979545
39.749,-75.151,452.7670455
41.872,-87.655,402.8975
38.371,-76.526,461.4593182
41.47,-90.886,430.72
43.415,-79.695,300.3684091
43.84,-73.432,399.4338636
40.749,-73.975,456.8836364
38.778,-77.195,446.11
43.772,-81.721,342.2243182
34.104,-82.604,394.8602273
35.454,-80.878,419.5968182
41.175,-81.404,409.2079545
46.028,-74.237,485.1309091
42.971,-83.371,358.8734091
42.407,-87.849,389.7172727
43.087,-89.376,449.63
38.988,-78.048,404.7631818
40.757,-89.573,394.3847727
44.932,-93.188,424.6479545
43.024,-87.959,389.0304545
41.761,-71.343,391.6925
42.898,-88.164,407.8602273
29.794,-94.954,576.2618182
44.029,-78.943,367.5513636
45.105,-93.075,448.3604545
36.385,-86.732,411.1377273
33.933,-83.932,444.6670455
