"latitude","longitude","avgGDD5"
43.831,-70.303,2084.483864
34.731,-86.67,4155.635795
47.177,-88.48,1708.762386
43.208,-79.981,2237.465682
43.53,-71.352,1992.906932
44.905,-67.014,1755.865341
37.073,-88.717,3834.385114
42.418,-71.112,2653.125341
41.831,-80.612,2515.154318
35.001,-85.369,4081.023636
39.076,-94.575,3447.884659
44.476,-73.196,2244.1925
39.291,-75.485,3454.673068
43.361,-89.777,2400.193182
30.284,-89.917,5569.026477
35.034,-82.702,3771.367273
33.007,-80.201,4988.095682
41.331,-72.941,2853.952614
41.611,-81.331,2562.4075
40.809,-73.966,3204.268409
45.093,-93.238,2475.080114
46.58,-82.993,1634.957159
45.7,-62.96,1799.528977
43.116,-80.74,2228.720341
42.995,-71.191,2365.087955
44.017,-90.071,2317.10125
44.892,-93.1,2424.327614
41.873,-80.734,2575.738068
46.464,-86.663,1738.398636
38.67,-90.317,3559.519886
45.28,-75.691,2143.320227
41.414,-81.884,2807.594773
44.479,-77.312,2121.921818
47.019,-91.669,1779.958864
40.38,-74.777,2978.838636
41.915,-80.775,2659.051364
46.209,-82.717,1765.030909
44.675,-63.484,1805.969773
39.118,-84.488,3237.8425
42.437,-72.522,2387.355909
44.669,-63.623,1844.467955
36.922,-76.24,4112.265909
45.281,-76.688,2017.159773
39.517,-80.096,2959.210909
39.139,-94.464,3520.221477
45.531,-93.855,2257.727159
45.418,-75.637,2128.928409
40.776,-73.305,2983.375
36.384,-80.716,3412.899773
40.349,-73.974,3129.931023
42.571,-71.54,2458.034773
46.422,-94.335,2083.687614
35.625,-82.548,3214.238068
44.966,-93.324,2507.378409
41.052,-74.984,2411.328182
44.339,-78.309,2054.616818
44.66,-66.794,1742.527955
45.515,-73.586,2215.6975
33.809,-84.463,4317.23125
45.159,-93.236,2433.858523
46.736,-71.454,1862.035909
45.263,-93.194,2377.200682
41.789,-87.993,2797.429659
41.862,-72.543,2595.889091
30.057,-83.89,5609.507614
46.344,-94.216,2097.336364
40.097,-88.217,3040.783864
41.366,-89.465,2802.650114
40.876,-73.082,2931.400114
45.078,-93.466,2426.432159
43.818,-64.894,1782.93625
44.44,-79.713,2078.725795
45.483,-65.728,1735.967841
42.603,-79.115,2543.216136
39.455,-88.15,3267.473409
38.639,-90.237,3574.153523
32.195,-80.694,5447.930682
38.345,-76.452,3716.007841
35.899,-84.08,3779.692727
41.496,-71.271,2614.58125
41.074,-82.272,2705.56125
43.578,-80.416,2070.206705
42.517,-83.965,2434.929886
42.385,-75.051,2042.004205
30.121,-81.56,5883.346364
43.529,-81.746,2268.397386
45.976,-86.008,1807.060795
47.938,-69.515,1473.41
44.593,-63.592,1807.695341
39.986,-74.751,3186.167045
43.572,-80.287,2069.85375
42.457,-83.8,2473.22625
43.584,-72.571,1935.168068
44.543,-92.803,2458.1925
40.162,-79.274,2610.538864
38.599,-90.212,3584.900114
39.947,-75.202,3370.460114
38.995,-77.014,3406.344545
50.01,-74.194,1189.578864
36.28,-82.225,3182.327727
48.769,-86.891,1342.204886
43.526,-72.435,2043.750455
46.816,-71.249,1888.949205
43.548,-89.755,2346.362841
45.269,-81.607,1870.077159
42.682,-83.108,2536.08125
44.169,-88.29,2292.822273
41.727,-88.147,2797.162727
43.151,-89.382,2426.746932
42.479,-71.885,1998.95
42.98,-85.673,2483.043864
43.339,-89.954,2411.016705
44.501,-92.566,2363.213523
46.456,-80.948,1775.665455
40.44,-79.948,2860.118977
45.039,-66.89,1757.574886
43.902,-78.853,2227.532045
42.36,-71.147,2668.857614
29.786,-94.965,5815.606591
45.322,-75.584,2120.261818
41.959,-87.695,2834.464773
40.016,-75.227,3273.028068
39.984,-75.108,3358.204545
29.198,-94.966,6030.63375
43.832,-79.267,2275.418636
47.387,-91.198,1629.561136
38.774,-90.292,3497.366705
45.558,-94.378,2272.476932
33.562,-86.127,4480.120795
42.599,-83.116,2602.584205
30.439,-89.73,5444.039773
38.983,-76.943,3522.102159
44.169,-89.325,2242.037955
42.462,-76.519,2521.336136
38.038,-78.475,3443.525909
45.55,-73.219,2186.224545
45.015,-93.296,2477.475
30.143,-81.648,5863.819545
45.05,-93.214,2468.091818
35.691,-82.679,3258.309545
39.618,-84.105,3054.038523
45.298,-79.927,1909.064091
42.724,-77.564,2291.854318
45.594,-73.509,2228.003409
41.872,-88.134,2741.970341
37.555,-77.48,3740.579318
41.559,-87.338,2845.824773
41.089,-87.785,2849.418977
42.456,-83.936,2474.783977
44.092,-69.045,2063.615455
37.573,-77.537,3738.759091
40.121,-82.435,2853.043636
32.736,-80.18,5243.228977
35.704,-82.375,1931.499659
44.113,-72.669,1971.104205
41.64,-70.422,2538.532841
43.22,-89.673,2361.272273
37.279,-93.413,3546.919659
40.344,-83.117,2882.376023
40.66,-80.097,2701.532614
40.02,-83.194,2967.440568
42.784,-73.693,2603.056477
43.297,-79.868,2441.587841
42.331,-71.056,2691.217614
41.81,-72.253,2403.921136
38.771,-77.051,3619.415795
42.432,-71.086,2623.809886
46.651,-94.202,2044.834318
41.607,-91.593,2897.977727
42.15,-83.344,2700.136818
31.292,-94.847,5301.382841
41.986,-93.599,2764.198523
45.545,-62.914,1742.095795
44.487,-72.834,1684.011932
45.548,-66.555,1707.15875
47.425,-92.243,1620.319773
41.153,-87.896,2819.538182
44.364,-72.75,1954.177386
28.636,-81.145,6385.576477
45.393,-75.512,2122.786818
46.187,-84.3,1794.52
42.38,-72.509,2412.047727
36.351,-94.13,3740.8475
39.278,-84.287,3162.268295
48.45,-68.506,1427.96875
42.583,-70.713,2494.360341
43.647,-79.323,2484.00875
42.477,-83.998,2456.737273
45.422,-94.681,2313.988409
41.276,-72.461,2794.214091
48.403,-71.088,1562.812955
43.575,-79.643,2349.667727
40.759,-74.184,3158.671136
33.771,-78.953,4679.138068
40.59,-80.166,2732.635
45.396,-71.889,1939.462955
42.557,-89.053,2517.677955
45.423,-72.577,2012.378182
44.465,-77.672,2081.553977
43.898,-69.973,2152.954773
43.111,-71.461,2356.249432
48.478,-68.511,1442.850682
45.534,-73.444,2210.087727
44.253,-76.4,2237.257614
41.414,-74.328,2661.663636
43.093,-89.371,2443.449318
42.389,-71.125,2659.669091
46.392,-68.86,1631.830227
41.418,-80.129,2424.898523
34.698,-76.836,4665.732955
39.485,-88.149,3241.487159
38.411,-90.597,3543.770341
35.758,-81.274,3767.676477
39.393,-76.988,3230.020795
39.593,-79.882,2683.033636
42.315,-83.623,2545.513977
41.543,-73.952,2735.696136
34.171,-82.208,4314.813295
40.378,-77.048,2848.673068
46.748,-64.372,1779.208977
40.06,-75.127,3206.976364
45.149,-83.622,1984.4175
42.45,-82.969,2686.104205
45.045,-92.845,2412.005682
45.321,-75.58,2120.261818
40.395,-86.83,2974.64125
44.961,-93.17,2482.406932
42.768,-78.612,2331.063068
41.989,-87.689,2804.265682
43.808,-79.145,2335.794659
28.421,-82.657,6303.521705
45.514,-73.879,2199.307614
42.521,-76.553,2529.582159
34.997,-82.322,4088.716591
43.202,-79.883,2270.172045
43.918,-89.92,2332.25875
37.656,-76.833,3839.792955
43.514,-72.114,1926.561818
44.261,-88.398,2281.865341
46.169,-60.091,1604.1825
43.031,-89.329,2451.719318
38.445,-90.318,3552.901364
30.752,-89.742,5317.670114
36.005,-78.901,3966.726591
38.658,-90.378,3522.0225
39.525,-77.601,3017.223864
40.088,-83.021,3000.995568
47.168,-92.878,1761.369545
43.673,-79.376,2426.17
43.233,-77.56,2551.688864
39.134,-76.721,3524.244545
41.988,-91.207,2709.715114
43.409,-89.726,2284.689773
43.639,-91.575,2389.515114
43.997,-72.677,1837.619205
43.089,-89.439,2424.479432
35.933,-78.497,4025.348409
40.946,-73.719,3139.786477
41.23,-81.509,2741.323182
41.438,-72.855,2816.851932
42.609,-71.466,2478.008068
40.792,-73.958,3214.853636
41.203,-77.195,2682.245568
43.299,-89.788,2426.139659
41.126,-73.798,2868.818636
41.609,-74.913,2233.677841
46.665,-64.83,1800.511705
30.354,-90.032,5518.789773
44.687,-73.331,2300.455227
38.583,-90.827,3495.428636
40.514,-74.198,3190.3525
39.695,-75.762,3249.962841
44.859,-79.863,2085.996818
43.645,-79.459,2433.427386
38.851,-90.291,3501.713977
42.566,-76.48,2238.308977
41.581,-75.693,2348.083409
43.799,-79.531,2266.325795
38.619,-90.592,3504.685568
39.002,-76.912,3581.459886
43.661,-79.398,2429.972727
45.409,-75.713,2142.611364
42.281,-77.013,1968.525341
44.48,-73.187,2278.703068
39.348,-84.422,3135.86875
43.114,-71.64,2221.462386
39.887,-83.282,2964.191591
33.579,-84.769,4317.062955
43.625,-73.368,2422.046705
35.993,-79.155,3873.637841
44.442,-68.56,2004.081818
44.626,-63.57,1836.945227
42.418,-72.574,2478.315
44.877,-93.113,2498.155455
44.593,-63.452,1822.725227
32.323,-80.454,5474.722045
40.934,-75.459,2481.723636
42.049,-87.699,2783.848977
32.005,-81.091,5377.595682
42.374,-71.118,2671.571818
39.008,-76.92,3534.304659
36.164,-86.753,3932.713523
30.777,-91.357,5357.456932
41.894,-89.33,2667.453068
40.102,-74.945,3200.911136
38.438,-90.349,3608.50875
38.756,-90.548,3483.046477
40.653,-74.021,3248.990909
38.357,-79.577,2150.894659
45.057,-75.673,2167.665455
38.51,-76.509,3665.767614
39.855,-74.087,3139.360795
38.657,-90.337,3534.937727
29.19,-94.962,6031.675341
42.149,-91.613,2667.303295
39.068,-88.672,3318.592727
37.098,-80.663,2902.342841
45.347,-75.712,2130.505114
48.555,-58.757,1312.171136
39.335,-84.408,3186.083523
42.367,-71.215,2650.842273
38.893,-77.252,3367.956477
39.65,-84.178,3053.408295
41.672,-73.931,2709.209318
40.72,-73.952,3271.792841
44.867,-73.3,2277.131818
44.37,-78.291,2047.424318
46.24,-71.63,1712.3175
46.241,-85.942,1734.139432
42.521,-70.9,2601.954091
43.211,-75.454,2357.408295
43.324,-89.694,2406.866136
43.379,-89.665,2409.890568
35.778,-82.262,1671.502159
38.942,-77.267,3385.784773
45.393,-76.064,2081.576023
38.907,-91.579,3379.818295
44.713,-73.332,2305.150114
43.25,-79.889,2387.244091
43.138,-79.114,2443.425795
46.039,-75.942,1860.537614
43.935,-78.696,2168.070114
41.885,-87.677,2862.139545
44.349,-78.739,2032.617386
42.489,-71.084,2582.644545
40.754,-73.893,3248.292273
40.122,-83.082,2980.948864
40.188,-75.756,2924.075341
40.112,-83.105,3021.938977
42.257,-89.013,2573.376136
44.369,-68.212,1994.124318
43.708,-79.994,2052.343068
42.992,-71.361,2358.830455
46.506,-84.097,1747.107841
39.201,-94.574,3374.959659
44.045,-92.433,2314.247045
42.879,-85.643,2485.176477
42.417,-71.214,2570.118977
46.814,-92.091,1725.271023
35.958,-79.427,3908.01125
30.695,-85.979,5345.512841
43.403,-89.688,2389.730795
34.78,-87.656,4209.26375
44.94,-93.681,2430.976705
45.963,-64.308,1809.917386
38.855,-76.922,3416.214318
44.497,-74.431,1783.056364
46.513,-84.353,1718.944205
40.582,-73.852,3176.236705
49.915,-74.305,1182.858523
44.412,-81.447,2063.442614
40.146,-88.184,3035.617727
44.456,-68.882,2067.230909
40.417,-80.169,2835.747841
43.081,-89.608,2376.449773
39.018,-77.04,3402.859659
41.333,-74.254,2684.628182
43.39,-80.286,2134.349318
41.711,-72.728,2760.308409
43.584,-65.755,1703.103068
39.931,-75.141,3396.744545
41.991,-80.612,2633.623977
34.903,-80.05,4327.572273
44.571,-79.092,2029.766818
39.288,-76.573,3578.238409
40.822,-78.094,2432.573409
40.735,-74.856,2585.308523
45.549,-73.571,2217.079091
43.373,-79.861,2194.144773
28.6,-81.188,6396.661591
30.281,-87.615,5716.682386
28.841,-81.304,6316.375114
42.265,-88.876,2620.1875
45.179,-87.757,2063.512841
44.068,-69.131,2059.98625
42.771,-71.497,2434.137841
41.01,-81.949,2727.921023
44.932,-93.324,2502.928409
41.703,-72.91,2635.534318
40.934,-83.476,2822.675909
38.133,-78.783,2783.156364
43.312,-90.125,2341.588523
40.795,-82.787,2698.826591
45.572,-75.775,1974.816818
44.651,-93.255,2422.073409
39.486,-79.516,2307.850682
41.167,-75.656,2100.003409
46.148,-89.893,1751.327386
44.292,-78.315,2069.213182
41.802,-70.009,2508.18875
44.029,-80.071,1896.789886
42.311,-71.036,2703.925341
38.054,-84.733,3398.845909
44.494,-73.166,2268.10625
40.539,-75.07,2928.510227
46.853,-71.241,1843.006591
45.933,-66.659,1780.084091
45.408,-75.532,2121.207841
44.982,-93.056,2495.825568
46.624,-67.579,1629.933636
42.481,-83.191,2640.535682
40.254,-74.386,3053.123295
37.271,-76.705,3924.600455
28.995,-81.905,6106.527273
41.182,-81.649,2717.192045
43.691,-73.507,2330.681818
44.338,-68.429,2039.897727
40.095,-83.11,3038.134318
43.098,-79.274,2445.289318
42.068,-87.704,2765.521932
39.748,-84.186,3131.947614
39.214,-77.079,3275.533977
44.95,-93.199,2520.255455
42.67,-92.321,2583.263295
29.039,-81.254,6195.391591
41.047,-73.762,2967.492273
42.354,-71.15,2668.857614
44.334,-68.259,1910.913523
44.964,-93.311,2502.964318
41.371,-93.575,2900.050341
44.45,-68.016,1969.104432
33.762,-84.331,4282.179318
43.206,-71.619,2243.004091
41.8,-88.047,2774.919773
34.04,-84.584,4107.703864
42.922,-71.337,2301.866477
43.596,-71.45,2100.946023
46.255,-73.728,1701.034545
30.844,-81.552,5646.154432
44.886,-66.95,1741.079773
40.657,-73.998,3241.790682
43.155,-79.145,2500.152955
34.424,-86.392,4167.079318
41.395,-72.012,2585.893295
42.729,-77.671,2273.657955
42.275,-71.307,2605.2725
45.315,-75.842,2117.262273
42.496,-83.163,2642.996477
42.55,-76.623,2425.236932
43.579,-80.272,2072.501477
44.856,-66.967,1750.294091
43.622,-72.327,2225.317614
32.719,-79.957,5305.172273
42.517,-76.559,2431.567614
45.847,-66.724,1828.043523
42.26,-71.433,2570.855682
47.168,-92.578,1703.499432
47.399,-91.194,1614.470341
41.181,-73.895,3035.328977
36.128,-78.437,3918.778068
45.54,-73.44,2207.200682
43.34,-72.508,2123.542386
44.763,-68.801,2025.786136
43.543,-79.717,2301.9275
40.121,-83.105,2997.382159
39.874,-75.67,3079.461136
38.752,-90.33,3525.205114
38.601,-90.32,3599.504432
39.979,-83.058,3062.291023
31.342,-89.278,5150.251023
32.548,-94.829,5009.042955
38.936,-76.699,3558.674659
44.941,-76.686,2031.237955
33.791,-84.326,4307.393409
37.066,-76.432,4038.026364
44.696,-93.326,2429.979432
42.352,-71.152,2644.197045
39.546,-84.579,3010.323409
43.941,-79.438,2146.452614
30.432,-85.101,5441.248977
43.622,-79.334,2485.708409
45.893,-59.978,1613.603523
34.176,-77.906,4651.654091
45.727,-62.655,1849.416705
38.429,-90.4,3545.917386
34.87,-83.81,2483.036364
39.435,-91.069,3355.258409
44.479,-80.029,2118.811932
43.833,-79.596,2241.383182
43.668,-70.249,2192.360568
40.855,-81.495,2732.695227
36.803,-76.238,4145.781591
33.316,-88.85,4573.754545
45.63,-73.803,2169.889432
34.943,-82.462,4055.282727
38.161,-85.788,3537.292841
43.808,-91.229,2565.972159
38.975,-77.236,3433.26625
43.561,-79.57,2440.079886
42.292,-85.194,2529.899545
45.626,-77.269,1917.703977
34.784,-84.302,3398.511591
43.258,-70.961,2278.931591
44.058,-78.785,2025.463636
42.176,-86.49,2705.067045
39.285,-76.609,3613.004205
43.649,-72.308,2221.906705
30.526,-91.014,5439.004773
44.532,-79.998,2128.320795
44.261,-72.573,2052.359773
38.717,-90.309,3530.900909
41.677,-86.234,2709.899659
42.304,-79.309,2235.870568
39.804,-75.541,3158.08875
42.454,-71.905,2159.885114
42.398,-85.379,2551.8225
41.089,-74.518,2488.902841
45.215,-75.782,2146.071364
45.257,-93.639,2362.803864
38.371,-76.423,3693.233295
32.134,-80.767,5439.679318
33.416,-84.44,4386.650568
40.684,-73.459,3048.466705
40.988,-73.682,3076.415227
39.242,-84.194,3152.209773
39.064,-77.397,3387.379773
37.904,-75.337,3660.316136
41.58,-93.611,2932.229659
39.128,-77.537,3307.50625
40.071,-82.471,2797.036591
42.181,-87.839,2669.135114
35.895,-86.867,3822.558182
44.97,-93.249,2529.045114
45.387,-75.185,2097.668409
45.38,-75.778,2155.462841
40.723,-73.827,3225.046705
41.56,-70.624,2575.487273
46.388,-71.845,1819.543864
35.156,-80.672,4180.632614
40.723,-75.662,2693.066136
43.927,-80.036,1918.040682
30.322,-83.775,5547.849659
38.753,-90.235,3555.945455
40.014,-76.651,2890.884432
45.411,-75.677,2136.297045
37.645,-84.397,3445.996136
41.339,-73.028,2755.000227
43.205,-79.586,2490.247159
35.406,-82.757,2269.515
39.06,-74.773,3353.874091
33.459,-85.873,4199.998068
38.819,-89.979,3535.486591
42.258,-71.833,2424.350341
44.237,-93.963,2456.108977
38.987,-76.517,3597.478864
47.105,-88.518,1832.884205
41.833,-88.39,2722.849545
43.13,-79.234,2465.196818
40.843,-75.918,2442.621136
41.474,-82.174,2849.572386
41.535,-72.744,2501.753977
41.818,-80.765,2549.551364
45.446,-75.923,2109.953977
34.959,-86.88,3980.874545
41.765,-71.324,2679.535114
40.505,-74.221,3184.21
44.331,-88.413,2253.19625
45.84,-66.529,1891.522045
36.211,-81.655,2606.385795
46.363,-69.029,1603.82875
45.351,-75.813,2164.321364
38.941,-85.81,3291.135
41.226,-74.758,2512.276364
45.114,-81.307,1887.61
39.275,-84.726,3201.695909
38.788,-90.035,3570.397386
38.809,-90.169,3567.657159
43.908,-79.447,2188.94125
43.547,-80.228,2095.897045
38.839,-89.342,3436.441705
42.205,-71.524,2470.441932
31.358,-85.878,5076.931705
43.943,-78.868,2171.077159
43.646,-79.467,2433.427386
39.98,-75.117,3354.777955
45.505,-73.584,2168.05125
41.784,-72.848,2622.775909
46.748,-64.058,1770.136705
45.052,-73.597,2168.456591
41.835,-80.611,2515.154318
35.754,-84.035,3819.126477
42.799,-73.756,2550.612841
45.808,-63.288,1843.459432
43.241,-89.734,2448.743068
44.924,-93.104,2454.528977
45.698,-62.725,1828.634432
40.296,-83.143,2909.154091
41.792,-76.784,2291.87125
33.403,-83.249,4577.499773
40.748,-73.634,3072.342614
41.396,-70.514,2578.514432
28.602,-81.171,6395.065227
40.82,-73.949,3217.044659
44.467,-93.176,2427.484205
44.95,-93.073,2574.847841
38.006,-78.487,3428.025909
42.754,-78.726,2329.1925
41.34,-77.596,2045.210341
41.185,-73.899,3035.328977
46.497,-80.814,1783.396705
42.196,-71.424,2568.829886
38.818,-77.143,3460.270341
39.869,-84.276,3040.28
31.628,-94.646,5185.652955
43.008,-81.278,2301.725114
44.607,-67.465,1847.555682
40.8,-77.849,2539.410795
35.97,-81.957,2603.238068
40.498,-80.43,2790.703409
30.627,-81.577,5717.57
43.027,-89.855,2240.300795
41.366,-70.665,2606.308182
38.299,-78.648,2755.33
42.931,-81.207,2302.687841
45.976,-86.017,1807.060795
29.637,-85.102,5702.047045
41.575,-71.819,2461.019205
45.806,-63.294,1843.459432
44.87,-75.582,2174.641591
45.414,-77.201,1671.788409
41.882,-69.996,2508.267273
45.521,-73.603,2211.242273
43.786,-79.19,2360.747273
44.756,-71.736,1739.083523
42.61,-71.968,2100.070909
46.428,-81.095,1784.867614
42.976,-89.015,2470.454091
44.723,-93.206,2453.648864
34.44,-89.347,4296.24125
37.301,-78.396,3596.954205
35.763,-81.701,3784.172841
43.643,-79.462,2433.427386
44.892,-93.102,2449.30875
45.068,-79.005,1804.963977
40.253,-85.674,2895.486023
42.537,-76.644,2318.183068
35.721,-82.662,3242.71625
38.749,-83.849,3241.765114
45.791,-66.5,1869.959545
39.154,-86.527,3149.038977
41.382,-71.526,2633.551591
35.677,-83.745,3742.584318
43.682,-73.18,2158.447159
46.523,-79.062,1677.731477
40.658,-73.993,3155.037955
45.403,-75.67,2145.318636
46.54,-94.313,2068.413977
43.414,-70.752,2186.634886
44.83,-93.413,2500.706932
43.84,-66.106,1703.581818
42.146,-87.979,2671.715909
35.236,-77.891,4310.334886
44.813,-78.734,1888.157273
40.485,-78.016,2813.80875
42.376,-72.573,2411.897273
29.241,-81.07,6174.559886
45.432,-88.828,1792.041136
34.225,-77.877,4647.097727
45.504,-73.996,2156.369205
45.557,-73.473,2218.468636
40.75,-73.15,2985.825227
38.969,-77.285,3420.140909
44.611,-94.072,2427.778636
42.039,-74.113,2478.588182
38.888,-77,3570.018068
40.019,-83.156,2973.64
41.499,-90.567,2890.434545
28.055,-81.885,6561.839773
39.803,-86.354,3039.430909
34.703,-82.791,4178.580455
38.801,-76.692,3567.129432
46.762,-72.839,1668.222614
42.988,-81.258,2324.907386
38.474,-90.38,3587.236023
42.67,-70.627,2433.850455
39.088,-77.05,3345.566705
44.661,-63.432,1833.008636
42.524,-84.085,2443.183068
38.892,-76.342,3640.769432
41.922,-71.231,2629.488409
42.103,-70.825,2653.979432
39.913,-75.029,3347.838523
43.758,-71.691,2090.22375
32.19,-80.702,5443.907386
44.851,-69.356,1958.168295
30.298,-84.223,5547.194773
38.694,-90.28,3526.122045
46.758,-71.28,1845.613636
43.014,-88.088,2405.704886
34.203,-80.175,4545.227273
43.571,-70.387,2199.961136
43.53,-80.293,2081.435
41.789,-88.084,2806.417614
41.931,-70.042,2519.335455
45.476,-94.352,2295.128068
40.152,-88.257,3026.771023
35.264,-81.078,4121.715909
38.604,-77.342,3469.991705
43.712,-72.311,2152.527955
42.431,-71.175,2564.880682
36.452,-89.302,3924.822841
30.687,-87.062,5407.842386
35.812,-78.717,4030.505114
48.045,-89.559,1507.114773
37.628,-79.543,3299.568864
40.424,-86.921,2980.212841
44.625,-75.831,2184.088977
36.214,-81.779,2804.528523
38.621,-90.319,3573.918182
48.348,-79.006,1463.5075
44.88,-78.192,1794.738068
45.145,-67.369,1852.721477
46.177,-59.844,1586.329886
37.239,-76.518,3970.6025
47.763,-90.343,1528.330455
42.33,-71.191,2611.891818
43.361,-80.336,2149.588068
42.418,-71.124,2653.125341
41.418,-82.639,2803.849318
43.653,-79.46,2418.611136
43.531,-80.558,2087.936023
35.606,-82.336,3188.917386
35.454,-82.508,3250.637045
41.866,-80.718,2575.352841
42.471,-88.33,2488.194773
42.35,-76.175,2178.779773
41.827,-80.734,2542.490341
43.24,-89.833,2391.827841
42.207,-83.665,2567.205682
40.773,-75.308,2693.183977
38.562,-90.616,3469.867045
42.408,-88.714,2552.560568
44.911,-93.273,2506.638409
40.457,-80.219,2828.008182
41.253,-81.518,2725.596364
43.836,-69.964,2164.236932
38.668,-77.494,3479.564205
31.88,-89.74,4881.187955
41.39,-75.688,2566.17125
31.505,-89.284,5067.200909
40.697,-73.999,3254.695568
40.022,-82.631,2775.004205
40.429,-86.935,2954.91
45.515,-73.57,2228.621818
36.168,-81.776,2548.603523
41.105,-73.412,2970.117614
40.094,-88.252,3045.562159
42.578,-83.251,2542.728409
49.439,-85.811,1318.935455
49.456,-84.695,1351.763636
44.215,-72.453,1839.796364
40.938,-74.871,2653.989773
42.329,-71.193,2611.891818
42.793,-81.175,2349.839205
44.87,-93.496,2479.238523
43.747,-79.805,2142.059432
44.479,-77.505,2083.0625
44.025,-92.529,2364.557841
35.584,-83.84,3480.314659
46.109,-64.781,1816.979545
33.5,-89.266,4453.943409
48.108,-88.545,1585.691705
45.194,-93.64,2398.953977
43.239,-79.213,2533.13125
48.377,-89.227,1531.392273
39.642,-84.41,3062.248523
39.832,-75.16,3391.840682
40.592,-73.924,3217.151023
44.245,-89.809,2274.929886
41.606,-83.202,2801.365909
45.558,-73.988,2141.645909
45.448,-65.94,1705.520568
39.733,-83.999,3061.566023
38.97,-77.362,3353.737159
35.364,-80.647,4126.810114
36.019,-78.883,3970.784886
42.599,-82.94,2626.45875
35.774,-78.653,4076.650455
42.657,-80.575,2416.62
44.14,-77.18,2230.57375
43.071,-89.487,2382.092841
39.337,-84.224,3152.028523
38.689,-77.048,3571.365114
42.479,-83.994,2448.625455
46.106,-61.361,1668.192955
43.223,-81.886,2335.953182
44.826,-80.013,1946.258864
45.051,-93.228,2441.560795
42.232,-71.138,2664.205455
33.253,-88.772,4625.342614
43.048,-76.096,2386.416818
39.516,-76.616,3300.104773
41.882,-80.633,2556.058523
41.152,-81.499,2707.369432
37.961,-79.83,2460.615
40.672,-73.966,3187.532614
36.5,-93.452,3678.955114
44.002,-77.731,2205.176023
42.284,-85.615,2585.351591
43.089,-89.513,2405.11125
42.445,-73.211,2182.856477
28.295,-82.04,6431.156705
39.027,-77.106,3422.960909
41.859,-74.553,2236.909886
41.407,-76.278,1956.762955
42.429,-88.331,2523.64
41.638,-88.48,2771.702841
36.02,-90.445,4168.069432
45.446,-89.199,1806.783068
38.743,-90.278,3555.762386
41.327,-72.832,2795.920455
49.697,-94.237,1719.438523
44.829,-67.042,1738.77625
46.344,-74.742,1685.570568
45.339,-75.606,2113.390795
40.836,-73.631,3028.455455
37.433,-77.688,3715.178523
42.624,-88.124,2437.132045
44.54,-92.398,2326.658636
35.063,-90.13,4421.287955
43.87,-75.154,1859.3
41.002,-74.915,2658.912273
43.223,-79.75,2467.168409
36.09,-83.974,3618.710227
40.499,-80.398,2815.829318
43.313,-79.849,2431.363523
41.855,-87.643,2872.189205
45.553,-75.77,1950.530568
40.653,-78.555,2450.201705
44.676,-72.757,1987.302273
43.56,-70.205,2205.433523
35.821,-78.597,4072.131023
39.952,-75.647,3134.475682
43.388,-80.348,2180.645795
42.324,-82.992,2718.991818
42.346,-71.212,2626.690682
34.048,-84.008,4199.590455
47.847,-91.795,1664.459545
45.924,-66.669,1776.403295
40.617,-74.007,3215.121818
46.024,-60.306,1636.600568
39.183,-84.657,3191.550114
37.305,-78.313,3576.112386
43.067,-88.859,2479.524091
41.951,-71.435,2588.570114
43.315,-89.777,2417.762386
40.704,-73.992,3277.762045
44.954,-72.881,2124.77375
40.111,-76.385,3017.463636
35.99,-83.857,3784.767386
43.058,-79.55,2362.196477
41.79,-72.454,2411.481591
42.842,-80.301,2325.225909
40.87,-79.942,2510.897841
43.998,-72.123,2155.693523
40.494,-74.673,3012.354432
30.061,-84.491,5591.534318
45.662,-94.228,2269.50375
45.207,-75.227,2141.916705
29.735,-82.373,5744.362727
28.371,-81.602,6471.365114
48.964,-54.602,1300.298295
43.229,-89.721,2362.199773
37.494,-82.544,3400.292841
39.892,-75.26,3418.002727
43.69,-72.037,1878.322045
35.641,-77.021,4352.004545
41.474,-93.911,2871.8625
40.839,-73.933,3165.121818
43.345,-89.304,2359.664545
41.879,-87.794,2852.923523
44.696,-73.343,2309.421818
41.443,-90.434,2900.646818
41.159,-73.116,2944.235
38.474,-90.381,3587.236023
45.893,-64.361,1802.733523
46.11,-77.502,1926.810341
45.182,-79.302,1807.843636
33.934,-86.266,3964.424205
41.562,-85.836,2708.234773
45.561,-73.559,2214.480795
38.44,-78.276,3359.702386
41.878,-91.348,2777.478864
41.352,-73.15,2636.687386
44.587,-65.805,1785.270909
39.238,-76.867,3373.879773
39.292,-84.556,3173.341136
34.516,-93.048,4243.229886
38.864,-92.321,3447.819318
42.369,-71.245,2623.804318
37.915,-75.483,3677.175795
44.787,-63.149,1788.201591
39.711,-84.179,3000.6825
43.549,-80.22,2096.386705
39.813,-83.89,2977.413523
43.045,-81.273,2283.440682
40.417,-80.17,2835.747841
44.99,-67.061,1785.627955
40.806,-72.848,2886.694432
34.681,-92.231,4495.527273
39.271,-84.533,3157.784545
43.661,-79.391,2429.972727
43.31,-80.355,2126.426136
40.322,-74.901,3040.919091
46.826,-92.096,1694.019432
41.862,-87.626,2861.254205
44.977,-73.16,2256.827159
43.531,-65.557,1709.594773
38.949,-77.285,3412.441477
41.654,-93.118,2844.852727
44.697,-79.771,2081.811023
35.37,-92.986,4075.286023
43.247,-79.768,2473.063523
